_excel_row_number,id,code,name_vi,name_en,category,chapter,is_active,display_order,created_at
2299,30280534-a763-46d6-883e-64f150a57c48,H6003,"Áp xe tai ngoài, hai bên","Abscess of external ear, bilateral",H60,H,t,0,2026-03-24 09:08:37.596084+00
2300,e3628746-b3d9-4798-9e14-8ef717002969,H18513,"Loạn dưỡng giác mạc nội mô, hai mắt","Endothelial corneal dystrophy, bilateral",H18,H,t,0,2026-03-24 09:08:37.309877+00
2301,03fc19fe-4f1f-405b-ab47-e607c5e82cc1,H18519,"Loạn dưỡng giác mạc nội mô, mắt không xác định","Endothelial corneal dystrophy, unspecified eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2302,236a62ed-49d1-4900-a694-90783025ed73,H18521,"Loạn dưỡng giác mạc biểu mô (thời niên thiếu), mắt phải","Epithelial (juvenile) corneal dystrophy, right eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2303,a6d00aae-66b6-4332-9c60-1d650b211b5f,H18522,"Loạn dưỡng giác mạc biểu mô (thời niên thiếu), mắt trái","Epithelial (juvenile) corneal dystrophy, left eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2304,5fb634fe-8951-494f-9120-530b6763e576,H18523,"Loạn dưỡng giác mạc biểu mô (thời niên thiếu), hai mắt","Epithelial (juvenile) corneal dystrophy, bilateral",H18,H,t,0,2026-03-24 09:08:37.309877+00
2305,2a23975a-d6b2-4d87-b8a9-659c5b193e24,H18529,"Loạn dưỡng giác mạc biểu mô (thời niên thiếu), mắt không xác định","Epithelial (juvenile) corneal dystrophy, unspecified eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2306,aab02dec-448a-46ce-ba1c-21bfe4fd75ed,H18531,"Loạn dưỡng giác mạc dạng hạt, mắt phải","Granular corneal dystrophy, right eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2307,b58cfff8-55c3-4d93-ab47-43a127d947b1,H18532,"Loạn dưỡng giác mạc dạng hạt, mắt trái","Granular corneal dystrophy, left eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2308,5e27b211-3234-4258-afbd-676e1a2fc91f,H18533,"Loạn dưỡng giác mạc dạng hạt, hai mắt","Granular corneal dystrophy, bilateral",H18,H,t,0,2026-03-24 09:08:37.309877+00
2309,f66da2f2-184f-463d-81e3-740f7d71fe70,H18539,"Loạn dưỡng giác mạc dạng hạt, mắt không xác định","Granular corneal dystrophy, unspecified eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2310,5cb9bfed-098d-4801-aea0-b0e926017f08,H18541,"Loạn dưỡng giác mạc dạng lưới, mắt phải","Lattice corneal dystrophy, right eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2311,6cb51ed4-2cd7-446c-88d6-69c64cf0d13b,H18542,"Loạn dưỡng giác mạc dạng lưới, mắt trái","Lattice corneal dystrophy, left eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2312,6b910259-17f7-47dc-abf9-f789c4dcb768,H18543,"Loạn dưỡng giác mạc dạng lưới, hai mắt","Lattice corneal dystrophy, bilateral",H18,H,t,0,2026-03-24 09:08:37.309877+00
2313,0b55180a-3d19-4544-bde2-80db7d14147d,H18549,"Loạn dưỡng giác mạc dạng lưới, mắt không xác định","Lattice corneal dystrophy, unspecified eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2314,f3150fbb-fac1-4047-958b-ccffcb26628f,H18551,"Loạn dưỡng giác mạc dạng đốm, mắt phải","Macular corneal dystrophy, right eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2315,509574c0-38b2-4eb1-a8e5-fc5b828d0e7d,H18552,"Loạn dưỡng giác mạc dạng đốm, mắt trái","Macular corneal dystrophy, left eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2316,c7cf7e66-c8e2-423d-bec0-f3517ee672bd,H18553,"Loạn dưỡng giác mạc dạng đốm, hai mắt","Macular corneal dystrophy, bilateral",H18,H,t,0,2026-03-24 09:08:37.309877+00
2317,db1b9002-6977-48f6-9704-9de3e1121a12,H18559,"Loạn dưỡng giác mạc dạng đốm, mắt không xác định","Macular corneal dystrophy, unspecified eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2318,c519705c-df2d-4cfe-af2c-69cb94a926a4,H18591,"Loạn dưỡng giác mạc di truyền khác, mắt phải","Other hereditary corneal dystrophies, right eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2319,99a48a8a-de6d-4bd2-80e9-bfc9e2d8b4e3,E538,Thiếu hụt các vitamin nhóm B được chỉ định khác,Deficiency of other specified B group vitamins,E53,E,t,0,2026-03-24 09:08:36.644359+00
2320,52e0b879-2162-4dd0-8006-d56143fc0045,E539,"Thiếu vitamin B, không đặc hiệu","Vitamin B deficiency, unspecified",E53,E,t,0,2026-03-24 09:08:36.644359+00
2321,10d63746-faf0-42ea-b90c-9c013171557d,E54,Thiếu axit ascorbic,Ascorbic acid deficiency,E54,E,t,0,2026-03-24 09:08:36.644359+00
2322,10376f62-e502-466e-bcf7-7a6a3242cad4,E550,"Còi xương, thể hoạt động","Rickets, active",E55,E,t,0,2026-03-24 09:08:36.644359+00
2323,f84618c5-a565-40ad-b0b8-64c8967065ec,E559,"Thiếu vitamin D, không đặc hiệu","Vitamin D deficiency, unspecified",E55,E,t,0,2026-03-24 09:08:36.644359+00
2324,1336fd06-4be1-465c-b244-9bf681642a2a,E560,Thiếu vitamin E,Deficiency of vitamin E,E56,E,t,0,2026-03-24 09:08:36.644359+00
2325,50daba5d-d51d-4646-a824-c0f8076679e4,E561,Thiếu vitamin K,Deficiency of vitamin K,E56,E,t,0,2026-03-24 09:08:36.644359+00
2326,61f183ab-53e1-43d7-a8ad-a65fe6410d8d,E568,Thiếu các vitamin khác,Deficiency of other vitamins,E56,E,t,0,2026-03-24 09:08:36.644359+00
2327,867b7007-9c80-42b1-b07f-e97132bd7d7f,E569,"Thiếu vitamin, không đặc hiệu","Vitamin deficiency, unspecified",E56,E,t,0,2026-03-24 09:08:36.644359+00
2328,e96bfacf-946c-47fc-95ee-cbfd461bc782,E58,Thiếu canxi trong chế độ ăn,Dietary calcium deficiency,E58,E,t,0,2026-03-24 09:08:36.644359+00
2329,8a1b0368-b850-4bcf-9023-fc12fff6bfcc,E59,Thiếu selen trong chế độ ăn,Dietary selenium deficiency,E59,E,t,0,2026-03-24 09:08:36.644359+00
2330,f50fee14-b8fc-4558-bbda-9e57d44e0ce5,E60,Thiếu kẽm trong chế độ ăn,Dietary zinc deficiency,E60,E,t,0,2026-03-24 09:08:36.644359+00
2331,ee693c6c-e5ce-45d8-9323-2fae46fd0ef0,E610,Thiếu đồng,Copper deficiency,E61,E,t,0,2026-03-24 09:08:36.644359+00
2332,e28d0c6b-244e-4916-85d7-74ea5b375e28,E611,Thiếu sắt,Iron deficiency,E61,E,t,0,2026-03-24 09:08:36.644359+00
2333,81583400-d645-412f-b88c-d8ae191facf1,E612,Thiếu magie,Magnesium deficiency,E61,E,t,0,2026-03-24 09:08:36.644359+00
2334,afebf372-c4f0-40b1-95a6-44fc9f903653,E613,Thiếu mangan,Manganese deficiency,E61,E,t,0,2026-03-24 09:08:36.644359+00
2335,2d716c35-bde2-4bd5-bfc6-6c566ace731a,E614,Thiếu crôm,Chromium deficiency,E61,E,t,0,2026-03-24 09:08:36.644359+00
2336,95a182d2-53e5-4d81-add9-ef1cdf440ccf,E615,Thiếu molypden,Molybdenum deficiency,E61,E,t,0,2026-03-24 09:08:36.644359+00
2337,feb21373-1931-43bb-9709-cdfc4cc3292b,E616,Thiếu vanadi,Vanadium deficiency,E61,E,t,0,2026-03-24 09:08:36.644359+00
2338,8f4353e4-ac77-46f6-8d3e-faa3936e2413,E617,Thiếu nhiều nguyên tố dinh dưỡng,Deficiency of multiple nutrient elements,E61,E,t,0,2026-03-24 09:08:36.644359+00
2339,606d7e73-3d06-4d1f-b4ea-fbe5e81a3eb7,E618,Thiếu các nguyên tố dinh dưỡng được chỉ định khác,Deficiency of other specified nutrient elements,E61,E,t,0,2026-03-24 09:08:36.644359+00
2340,f0f871a2-2c95-4aff-add9-9128ff9d271c,E619,"Thiếu nguyên tố dinh dưỡng, không đặc hiệu","Deficiency of nutrient element, unspecified",E61,E,t,0,2026-03-24 09:08:36.644359+00
2341,c5144740-7eef-46a7-8113-bbfe034ea4a7,E630,Thiếu axit béo thiết yếu [EFA],Essential fatty acid [EFA] deficiency,E63,E,t,0,2026-03-24 09:08:36.644359+00
2342,7a85a0ee-6ef4-4566-ba26-2d136a43b866,E631,Mất cân bằng các thành phần của khẩu phần ăn,Imbalance of constituents of food intake,E63,E,t,0,2026-03-24 09:08:36.644359+00
2343,875c3e1e-725d-4df1-98d0-5ad5f8904edd,E638,Các thiếu hụt dinh dưỡng khác được chỉ định,Other specified nutritional deficiencies,E63,E,t,0,2026-03-24 09:08:36.644359+00
2344,36cec255-c0d4-48e7-9e08-058b2c659de9,E639,"Thiếu dinh dưỡng, không đặc hiệu","Nutritional deficiency, unspecified",E63,E,t,0,2026-03-24 09:08:36.644359+00
2345,b7ae58cd-da35-4604-8467-103bd01f7645,E640,Di chứng của suy dinh dưỡng protein-calo,Sequelae of protein-calorie malnutrition,E64,E,t,0,2026-03-24 09:08:36.644359+00
2346,2759efeb-1435-4cac-870a-dbe6e15353ac,E641,Di chứng của thiếu vitamin A,Sequelae of vitamin A deficiency,E64,E,t,0,2026-03-24 09:08:36.644359+00
2347,ae5f7767-3d2a-4086-8cf9-dd4d0ec8b4eb,E642,Di chứng của thiếu vitamin C,Sequelae of vitamin C deficiency,E64,E,t,0,2026-03-24 09:08:36.644359+00
2348,d60163cd-e78e-484e-a01e-dd0522b5934b,E643,Di chứng của còi xương,Sequelae of rickets,E64,E,t,0,2026-03-24 09:08:36.644359+00
2349,37c35892-b20c-41b1-9be8-5b49ac932d88,E648,Di chứng của các thiếu hụt dinh dưỡng khác,Sequelae of other nutritional deficiencies,E64,E,t,0,2026-03-24 09:08:36.644359+00
2350,fb5f5601-eff6-40b6-8b86-fb796f683ef5,E649,Di chứng của thiếu dinh dưỡng không đặc hiệu,Sequelae of unspecified nutritional deficiency,E64,E,t,0,2026-03-24 09:08:36.644359+00
2351,6adee6f4-864c-44e5-b645-b310b2e3adcc,H18592,"Loạn dưỡng giác mạc di truyền khác, mắt trái","Other hereditary corneal dystrophies, left eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2352,43daad39-350a-4235-8926-542311e719be,H18593,"Loạn dưỡng giác mạc di truyền khác, hai mắt","Other hereditary corneal dystrophies, bilateral",H18,H,t,0,2026-03-24 09:08:37.309877+00
2353,0367b0b7-8ed6-4e81-a2ec-d768fe202244,H18599,"Loạn dưỡng giác mạc di truyền khác, mắt không xác định","Other hereditary corneal dystrophies, unspecified eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2354,0351ad5d-a666-49df-ade7-04fe3d45163a,H18601,"Bệnh giác mạc hình nón, không xác định, mắt phải","Keratoconus, unspecified, right eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2355,add717c7-47de-4c35-b75e-a516f5ce2c32,H18602,"Bệnh giác mạc hình nón, không xác định, mắt trái","Keratoconus, unspecified, left eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2356,25afae97-d04f-4cad-ae20-9f295d9881c8,H18603,"Bệnh giác mạc hình nón, không xác định, hai mắt","Keratoconus, unspecified, bilateral",H18,H,t,0,2026-03-24 09:08:37.309877+00
2357,7c9d65b0-ac43-4687-813a-7d5411d4e8e2,H18609,"Bệnh giác mạc hình nón, không xác định, mắt không xác định","Keratoconus, unspecified, unspecified eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2358,3eb55a84-8aea-4e89-82c4-a13539ad2e2d,H18611,"Bệnh giác mạc hình nón, ổn định, mắt phải","Keratoconus, stable, right eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2359,05a87944-672d-4ad5-b7a5-5214b8f13f34,H18612,"Bệnh giác mạc hình nón, ổn định, mắt trái","Keratoconus, stable, left eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2360,ca4c73a9-821a-4568-aaf4-8ad3bea02ca7,H18613,"Bệnh giác mạc hình nón, ổn định, hai mắt","Keratoconus, stable, bilateral",H18,H,t,0,2026-03-24 09:08:37.309877+00
2361,f7384d23-4c9b-4b44-a43a-8e1403887b10,H18619,"Bệnh giác mạc hình nón, ổn định, mắt không xác định","Keratoconus, stable, unspecified eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2362,530fe2a6-ac8b-461f-804a-fc49b6fc6af2,H18621,"Bệnh giác mạc hình nón, không ổn định, mắt phải","Keratoconus, unstable, right eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2363,912889b4-2fac-4599-b724-f036da2d4021,H18622,"Bệnh giác mạc hình nón, không ổn định, mắt trái","Keratoconus, unstable, left eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2364,33e45e71-30e9-4005-a77a-0887e1c3c7a1,H18623,"Bệnh giác mạc hình nón, không ổn định, hai mắt","Keratoconus, unstable, bilateral",H18,H,t,0,2026-03-24 09:08:37.309877+00
2365,81a1a3f5-5e64-4f12-a25e-bd1f3f6053ce,H18629,"Bệnh giác mạc hình nón, không ổn định, mắt không xác định","Keratoconus, unstable, unspecified eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2366,50ebdf5d-be89-4313-970e-8a10b3298c6e,H1870,Biến dạng giác mạc không xác định,Unspecified corneal deformity,H18,H,t,0,2026-03-24 09:08:37.309877+00
2367,fb7e0f0a-dbcb-4836-a044-122bcf912078,H18711,"Gian giác mạc, mắt phải","Corneal ectasia, right eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2368,636e84ab-1858-441f-9b54-8f4cc0d22c15,H18712,"Gian giác mạc, mắt trái","Corneal ectasia, left eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2369,79a55344-7610-425a-9e06-58cde19c04ef,H18713,"Gian giác mạc, hai mắt","Corneal ectasia, bilateral",H18,H,t,0,2026-03-24 09:08:37.309877+00
2370,6e07f0c5-1bc2-4650-9001-2ead87830e86,H18719,"Gian giác mạc, mắt không xác định","Corneal ectasia, unspecified eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2371,7afa1c4b-4798-4757-8710-dd8dfa5dab29,H18721,"Phình giác mạc, mắt phải","Corneal staphyloma, right eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2372,489c183c-d44a-4591-abcf-fcec649ceda6,H18722,"Phình giác mạc, mắt trái","Corneal staphyloma, left eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2373,d51be752-4a95-4220-916d-172b72c88547,H18723,"Phình giác mạc, hai mắt","Corneal staphyloma, bilateral",H18,H,t,0,2026-03-24 09:08:37.309877+00
2374,102bc38c-5436-4c81-acbb-73a07df2f4c9,H18729,"Phình giác mạc, mắt không xác định","Corneal staphyloma, unspecified eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2375,faaf565c-8b2e-4d6c-932b-d38a4a6c55db,H18731,"Mộng giác mạc, mắt phải","Descemetocele, right eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2376,5b3e3ee4-5bc8-4df6-b98d-b64493a00be9,H18732,"Mộng giác mạc, mắt trái","Descemetocele, left eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2377,a8b59840-3972-4950-88a4-fc6d1f8c880f,H18733,"Mộng giác mạc, hai mắt","Descemetocele, bilateral",H18,H,t,0,2026-03-24 09:08:37.309877+00
2378,2334c218-7915-4d8b-a640-36ef220573c7,H18739,"Mộng giác mạc, mắt không xác định","Descemetocele, unspecified eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2379,2f10d101-676b-4f4f-adfe-bad89058d4b2,H18791,"Biến dạng giác mạc khác, mắt phải","Other corneal deformities, right eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2380,72509169-d3bb-40bf-b00b-4f66e44c2d19,H18792,"Biến dạng giác mạc khác, mắt trái","Other corneal deformities, left eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2381,ca1b3cc6-74e4-4d88-adc6-a19907916d3c,H18793,"Biến dạng giác mạc khác, hai mắt","Other corneal deformities, bilateral",H18,H,t,0,2026-03-24 09:08:37.309877+00
2382,e8e63dc9-d218-4b4f-8f9a-5bf69b18f1c3,H18799,"Biến dạng giác mạc khác, mắt không xác định","Other corneal deformities, unspecified eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2383,9dee32fa-b5e9-4bbc-a9fc-cd1ea3b87c75,H18811,"Mất cảm giác và giảm cảm giác giác mạc, mắt phải","Anesthesia and hypoesthesia of cornea, right eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2384,669c7aca-ad70-4a76-ab9b-2932adf54bb1,H18812,"Mất cảm giác và giảm cảm giác giác mạc, mắt trái","Anesthesia and hypoesthesia of cornea, left eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2385,985076af-a0c8-4f04-bec7-f11f9ea23552,H18813,"Mất cảm giác và giảm cảm giác giác mạc, hai mắt","Anesthesia and hypoesthesia of cornea, bilateral",H18,H,t,0,2026-03-24 09:08:37.309877+00
2386,9e5950aa-033b-4005-a219-1e87cd599b0e,H18819,"Mất cảm giác và giảm cảm giác giác mạc, mắt không xác định","Anesthesia and hypoesthesia of cornea, unspecified eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2387,10a9c451-7a7a-447b-af7b-3ac6f91a9200,H18821,"Rối loạn giác mạc do kính áp tròng, mắt phải","Corneal disorder due to contact lens, right eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2388,dea63457-2bde-4079-9e01-cd1dbc591911,H18822,"Rối loạn giác mạc do kính áp tròng, mắt trái","Corneal disorder due to contact lens, left eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2389,ffe81769-e428-4e80-95ea-d08d71153e30,H18823,"Rối loạn giác mạc do kính áp tròng, hai mắt","Corneal disorder due to contact lens, bilateral",H18,H,t,0,2026-03-24 09:08:37.309877+00
2390,00b1d96e-d4c8-4e38-bb3d-cd3db33c6b5c,H18829,"Rối loạn giác mạc do kính áp tròng, mắt không xác định","Corneal disorder due to contact lens, unspecified eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2391,8f14fd16-b8e1-45a0-a9d5-4bf8e0eb7a59,H18831,"Loét tái phát giác mạc, mắt phải","Recurrent erosion of cornea, right eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2392,6c584f27-95d6-4cb8-9fe0-216cf8781501,H18832,"Loét tái phát giác mạc, mắt trái","Recurrent erosion of cornea, left eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2393,903902a2-1f74-4106-95d0-c96603f2ef9d,H18833,"Loét tái phát giác mạc, hai mắt","Recurrent erosion of cornea, bilateral",H18,H,t,0,2026-03-24 09:08:37.309877+00
2394,a0f68564-5a41-4c24-9e79-795c3cde81cf,H18839,"Loét tái phát giác mạc, mắt không xác định","Recurrent erosion of cornea, unspecified eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2395,f8599d8d-786f-4bcc-808b-8c9f50c91fcd,H18891,"Các rối loạn giác mạc được chỉ định khác, mắt phải","Other specified disorders of cornea, right eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2396,b531d75f-be72-4631-9dd8-a5b3c9f844ed,H18892,"Các rối loạn giác mạc được chỉ định khác, mắt trái","Other specified disorders of cornea, left eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2397,0049bc13-b8bb-425b-b106-52882f97e13d,H18893,"Các rối loạn giác mạc được chỉ định khác, hai mắt","Other specified disorders of cornea, bilateral",H18,H,t,0,2026-03-24 09:08:37.309877+00
2398,be80eea6-bd56-4ca0-8e98-8a05730702d4,H18899,"Các rối loạn giác mạc được chỉ định khác, mắt không xác định","Other specified disorders of cornea, unspecified eye",H18,H,t,0,2026-03-24 09:08:37.309877+00
2399,2cb712ee-41e8-446c-9520-3e01b603a6b5,H189,Rối loạn giác mạc không xác định,Unspecified disorder of cornea,H18,H,t,0,2026-03-24 09:08:37.309877+00
2400,95471f8b-c60e-40a0-abe3-ee0ed54e524b,H2000,Viêm mống mắt-thể mi cấp và bán cấp không xác định,Unspecified acute and subacute iridocyclitis,H20,H,t,0,2026-03-24 09:08:37.309877+00
2401,af1c1494-3214-4a98-bfba-a4390c2656ed,H20011,"Viêm mống mắt-thể mi nguyên phát, mắt phải","Primary iridocyclitis, right eye",H20,H,t,0,2026-03-24 09:08:37.309877+00
2402,ee8dcc22-2286-4e24-b05b-efa25220d2da,H20012,"Viêm mống mắt-thể mi nguyên phát, mắt trái","Primary iridocyclitis, left eye",H20,H,t,0,2026-03-24 09:08:37.309877+00
2403,83b75021-08d0-4811-ad7c-a6ed7525e03d,H20013,"Viêm mống mắt-thể mi nguyên phát, hai mắt","Primary iridocyclitis, bilateral",H20,H,t,0,2026-03-24 09:08:37.309877+00
2404,c1b4ccba-9147-4aa6-9efb-7972f200d84c,H20019,"Viêm mống mắt-thể mi nguyên phát, mắt không xác định","Primary iridocyclitis, unspecified eye",H20,H,t,0,2026-03-24 09:08:37.309877+00
2405,ddceaf78-f070-488c-8ae1-ab4492fbf971,H20021,"Viêm mống mắt-thể mi cấp tái phát, mắt phải","Recurrent acute iridocyclitis, right eye",H20,H,t,0,2026-03-24 09:08:37.309877+00
2406,89691793-0081-4dc5-a42a-2384aacad08d,H20022,"Viêm mống mắt-thể mi cấp tái phát, mắt trái","Recurrent acute iridocyclitis, left eye",H20,H,t,0,2026-03-24 09:08:37.309877+00
2407,5a15858a-01aa-43aa-9560-76b4b2e281e5,H20023,"Viêm mống mắt-thể mi cấp tái phát, hai mắt","Recurrent acute iridocyclitis, bilateral",H20,H,t,0,2026-03-24 09:08:37.309877+00
