_excel_row_number,id,translation_key,language_code,value,created_at,updated_at,created_by,updated_by
569,d6100d06-b204-4e6a-8db0-a4eabe38f55f,admin.appointments.doctorWeek.noDoctorsAssigned,en,No doctors assigned.,2026-02-05 07:51:25.937189+00,2026-02-05 07:51:25.937189+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
570,ffd4ab89-6463-4a50-bf0f-6dbc967bc26e,admin.appointments.doctorWeek.noDoctorsAssigned,km,មិនមានវិជ្ជបណ្ឌិត,2026-02-05 07:51:25.943666+00,2026-02-05 07:51:25.943666+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
571,9afd1e49-d4de-4d39-8480-82749d21f709,admin.appointments.doctorWeek.selectDoctor,en,Select doctor,2026-02-05 08:00:03.442259+00,2026-02-05 08:00:03.442259+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
572,709975bc-b503-4b70-a5c4-fc5ae41b9c76,admin.appointments.doctorWeek.selectDoctor,vi,Chọn bác sĩ,2026-02-05 08:00:03.435425+00,2026-02-05 08:00:03.435425+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
573,06bb102a-64d3-4d4a-8829-da1671a45da1,admin.appointments.doctorWeek.selectDoctor,km,ជ្រើសរើសវិជ្ជបណ្ឌិត,2026-02-05 08:00:03.509837+00,2026-02-05 08:00:03.509837+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
574,0aad7087-7374-440b-a38a-0d0bc8b585e9,admin.appointments.recurring.attendingDoctor,vi,Bác sĩ phụ trách,2026-02-06 03:15:50.131006+00,2026-02-06 03:15:50.131006+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
575,7153fe28-b2ed-4de1-8795-f866a05b4732,admin.appointments.recurring.attendingDoctor,km,វិជ្ជបណ្ឌិតទទួលពិនិត្យ,2026-02-06 03:15:50.164444+00,2026-02-06 03:15:50.164444+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
576,fc0269d7-3d37-457d-b66f-a71bd6263e6e,admin.appointments.recurring.attendingDoctor,en,Attending Doctor,2026-02-06 03:15:50.175043+00,2026-02-06 03:15:50.175043+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
577,5e6ed55b-cfde-4e59-84c3-8bfdcff473ed,admin.appointments.weekly.conflictWarning,km,ការព្រមានអំពីបញ្ហា,2026-02-06 03:42:29.709893+00,2026-02-06 03:42:29.709893+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
578,d73e8449-a3b6-4126-826d-baed7f27245d,admin.appointments.weekly.conflictWarning,vi,Cảnh báo trùng lịch,2026-02-06 03:42:29.709152+00,2026-02-06 03:42:29.709152+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
579,d6de77cb-63fc-448d-a895-cf420c8adfe7,admin.appointments.weekly.conflictWarning,en,Conflict Warning,2026-02-06 03:42:30.124288+00,2026-02-06 03:42:30.124288+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
580,dfbb5f0a-6a35-4f18-a6bc-5344dc267f8e,admin.appointments.weekly.createForWeeks,vi,Tạo lịch cho {weeks} tuần liên tiếp,2026-02-06 03:43:02.646873+00,2026-02-06 03:43:02.646873+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
581,02658334-2581-4dec-8402-d8f6b5b69d2d,admin.appointments.weekly.createForWeeks,km,បង្កើតរយៈពេល {សប្តាហ៍} សប្តាហ៍ជាប់ៗគ្នា។,2026-02-06 03:43:02.692838+00,2026-02-06 03:43:02.692838+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
582,b90e8503-7b15-4751-a560-cb623e9d70c9,admin.appointments.weekly.createForWeeks,en,Create for {weeks} consecutive weeks,2026-02-06 03:43:02.651067+00,2026-02-06 03:43:02.651067+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
583,55ca5756-9dae-4163-b4e4-52d35cb93975,admin.appointments.weekly.dayOfWeek,en,Day of Week,2026-02-06 03:44:10.283605+00,2026-02-06 03:44:10.283605+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
584,09fcb34c-1104-491f-9d9b-49665d1ccc59,admin.appointments.weekly.dayOfWeek,km,ថ្ងៃនៃសប្តាហ៍,2026-02-06 03:44:10.692559+00,2026-02-06 03:44:10.692559+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
585,bb55fc33-7b15-482f-a6cd-8cf96ecab347,admin.appointments.weekly.dayOfWeek,vi,Ngày trong tuần,2026-02-06 03:44:10.706676+00,2026-02-06 03:44:10.706676+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
586,25349704-0909-438c-a9d0-5e754394161a,admin.appointments.weekly.days.friday,en,Friday,2026-02-06 03:44:26.898204+00,2026-02-06 03:44:26.898204+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
587,497d98c7-829f-419a-ae0c-0a43f1d35682,admin.appointments.weekly.days.friday,vi,Thứ Sáu,2026-02-06 03:44:26.904995+00,2026-02-06 03:44:26.904995+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
588,91923e8f-ae58-4aa3-ac49-c355aee54114,admin.appointments.weekly.days.friday,km,ថ្ងៃសុក្រ,2026-02-06 03:44:27.138371+00,2026-02-06 03:44:27.138371+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
589,7dc62170-9813-4e1a-82bc-8c4a8834c25f,admin.appointments.weekly.days.monday,vi,Thứ Hai,2026-02-06 03:45:01.706713+00,2026-02-06 03:45:01.706713+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
590,15d0631c-e710-406d-af03-0835007c509d,admin.appointments.weekly.days.monday,en,Monday,2026-02-06 03:45:01.710332+00,2026-02-06 03:45:01.710332+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
591,7afb268a-a157-47b7-9d4e-061a83d5c8ef,admin.appointments.weekly.days.monday,km,ថ្ងៃច័ន្ទ,2026-02-06 03:45:02.107636+00,2026-02-06 03:45:02.107636+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
592,1681c049-01a3-4b64-ba8a-d7f5ef7e047f,admin.appointments.weekly.days.saturday,en,Saturday,2026-02-06 03:45:20.555476+00,2026-02-06 03:45:20.555476+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
593,54793324-b3a5-4470-baa4-04931b33808c,admin.appointments.weekly.days.saturday,vi,Thứ Bảy,2026-02-06 03:45:20.557565+00,2026-02-06 03:45:20.557565+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
594,13d467bd-e3ca-4da8-9bf2-8989728768a2,admin.appointments.weekly.days.saturday,km,ថ្ងៃសៅរ៍,2026-02-06 03:45:20.558353+00,2026-02-06 03:45:20.558353+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
595,a722cef0-bc5e-4bec-88d3-96e6b46ffa4e,admin.appointments.weekly.days.sunday,en,Sunday,2026-02-06 03:45:36.160263+00,2026-02-06 03:45:36.160263+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
596,23196381-2b82-468a-8e4c-5e4a232316f5,admin.appointments.weekly.days.sunday,vi,Chủ Nhật,2026-02-06 03:45:36.164293+00,2026-02-06 03:45:36.164293+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
597,191b8c10-d4a3-4c98-b2eb-8b12fbbac2b8,admin.appointments.weekly.days.sunday,km,ថ្ងៃអាទិត្យ,2026-02-06 03:45:36.167469+00,2026-02-06 03:45:36.167469+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
598,80cf702c-4704-42ed-8d0b-257f970317f7,admin.appointments.weekly.days.thursday,en,Thursday,2026-02-06 03:45:50.235425+00,2026-02-06 03:45:50.235425+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
599,15098f0d-5b55-497d-bd5b-7887554ba9b3,admin.appointments.weekly.days.thursday,km,ថ្ងៃព្រហស្បតិ៍,2026-02-06 03:45:50.238851+00,2026-02-06 03:45:50.238851+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
600,20241417-f28e-4369-902b-a80a2307b868,admin.appointments.weekly.days.thursday,vi,Thứ Năm,2026-02-06 03:45:50.242353+00,2026-02-06 03:45:50.242353+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
601,8f7ceed1-13b2-41c5-af93-b6717ff14137,admin.appointments.weekly.days.tuesday,en,Tuesday,2026-02-06 03:46:07.907946+00,2026-02-06 03:46:07.907946+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
602,aa6c7abd-b723-471b-be4c-7f961febb08c,admin.appointments.weekly.days.tuesday,vi,Thứ Ba,2026-02-06 03:46:07.90905+00,2026-02-06 03:46:07.90905+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
603,040b064c-5569-4e77-9960-855bff6d7eb2,admin.appointments.weekly.days.tuesday,km,ថ្ងៃអង្គារ,2026-02-06 03:46:07.937086+00,2026-02-06 03:46:07.937086+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
604,75d4e3ad-bdd9-4560-8c61-779d33846280,admin.appointments.recurring.dateUsedForMonths,vi,Ngày này sẽ dùng cho các tháng tiếp theo,2026-02-06 03:46:38.208282+00,2026-02-06 03:46:38.208282+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
605,a97872cb-6c07-4f43-8e13-b8ea94e247da,admin.appointments.recurring.dateUsedForMonths,km,កាលបរិច្ឆេទនេះនឹងត្រូវបានប្រើសម្រាប់ខែបន្ទាប់,2026-02-06 03:46:38.215405+00,2026-02-06 03:46:38.215405+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
606,c67cecf6-19d1-4840-8385-0d35162d3f36,admin.appointments.recurring.dateUsedForMonths,en,This date will be used for following months,2026-02-06 03:46:38.205212+00,2026-02-06 03:46:38.205212+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
607,ada342a8-f6e3-4bca-a0d6-637036348672,admin.appointments.recurring.deselectAll,km,ដកការជ្រើសរើស,2026-02-06 03:46:54.057751+00,2026-02-06 03:46:54.057751+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
608,99cb502d-a09d-4c4c-81f1-6ab8aa1eec83,admin.appointments.recurring.deselectAll,en,Deselect,2026-02-06 03:46:54.06615+00,2026-02-06 03:46:54.06615+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
609,2d36f630-466c-4d54-acfc-dddaf77d1a0a,admin.appointments.recurring.deselectAll,vi,Bỏ chọn,2026-02-06 03:46:54.069732+00,2026-02-06 03:46:54.069732+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
610,536e4ca1-e549-4973-895a-8f88d1b5a98c,admin.appointments.recurring.enterServiceName,vi,Nhập tên dịch vụ...,2026-02-06 03:47:13.345762+00,2026-02-06 03:47:13.345762+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
611,4488a98d-63cc-4e82-83d9-228aaac7b0f9,admin.appointments.recurring.enterServiceName,en,Enter service name...,2026-02-06 03:47:13.346402+00,2026-02-06 03:47:13.346402+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
612,ddbb008f-b81c-426d-aaec-c41563ac1845,admin.appointments.recurring.enterServiceName,km,បញ្ចូលឈ្មោះសេវាកម្ម...,2026-02-06 03:47:13.353071+00,2026-02-06 03:47:13.353071+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
613,eced0684-7639-461f-b423-8644f53cf8a0,admin.appointments.recurring.fixedTimeForAll,vi,Giờ cố định cho tất cả lịch,2026-02-06 03:47:32.481144+00,2026-02-06 03:47:32.481144+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
614,de7ec2b1-907b-474e-8e7e-f960cb3e00c9,admin.appointments.recurring.fixedTimeForAll,km,ពេលវេលាកំណត់សម្រាប់ការណាត់ជួបទាំងអស់,2026-02-06 03:47:32.482531+00,2026-02-06 03:47:32.482531+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
615,5f315db6-d90b-4a47-b955-69e3f112480e,admin.appointments.recurring.fixedTimeForAll,en,Fixed time for all appointments,2026-02-06 03:47:32.492462+00,2026-02-06 03:47:32.492462+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
616,33ac4d12-d4c1-49bb-91e1-8d448cea2b4c,admin.appointments.recurring.infoDesc,vi,Hệ thống sẽ tự động sắp xếp theo các tháng bạn chọn.,2026-02-06 03:47:50.693743+00,2026-02-06 03:47:50.693743+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
617,c81251cc-f3b4-437d-b8f4-e393282b244b,admin.appointments.recurring.infoDesc,en,System will automatically schedule based on selected months.,2026-02-06 03:47:50.694178+00,2026-02-06 03:47:50.694178+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
618,37345c10-c083-4ac3-ba67-f047af34b50a,admin.appointments.recurring.infoDesc,km,ប្រព័ន្ធនឹងកំណត់កាលវិភាគដោយស្វ័យប្រវត្តិដោយផ្អែកលើខែដែលបានជ្រើសរើស,2026-02-06 03:47:50.703552+00,2026-02-06 03:47:50.703552+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
619,fb5e9ed3-009a-4086-a2a3-fc6dd0391bc5,admin.appointments.recurring.infoTitle,en,Create multiple follow-up appointments at once,2026-02-06 03:48:07.059022+00,2026-02-06 03:48:07.059022+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
620,97047fa6-61cc-472c-a61e-6deb64f5d5eb,admin.appointments.recurring.infoTitle,km,Create multiple follow-up appointments at once,2026-02-06 03:48:07.062243+00,2026-02-06 03:48:07.062243+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
621,5ebb84b0-05b8-4c47-9426-97bd35503127,admin.appointments.recurring.infoTitle,vi,Tạo nhiều lịch tái khám cùng lúc,2026-02-06 03:48:07.075555+00,2026-02-06 03:48:07.075555+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
622,7d6eed19-4c51-425b-85e1-348cbc958233,admin.appointments.recurring.noMonthSelected,vi,Chọn tháng để xem danh sách ngày,2026-02-06 03:48:20.812199+00,2026-02-06 03:48:20.812199+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
623,2e8ce783-c920-456b-89e2-ca7e33868bfa,admin.appointments.recurring.scheduledDates,vi,Các ngày sẽ đặt lịch,2026-02-06 03:48:33.845344+00,2026-02-06 03:48:33.845344+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
624,de411d32-8c70-43d4-80d5-b7a6d1dc70e3,admin.appointments.recurring.selectAll,km,ជ្រើសរើសទាំងអស់,2026-02-06 03:48:47.155343+00,2026-02-06 03:48:47.155343+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
625,e5a3ee67-c877-4d21-813a-ec380d5c8fd4,admin.appointments.recurring.selectAtLeast1Month,en,Select at least 1 month,2026-02-06 03:49:02.12578+00,2026-02-06 03:49:02.12578+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
626,68028bf3-d315-4ed9-b202-bf1eebe6b4c1,admin.appointments.recurring.selectServiceType,km,ជ្រើសរើសប្រភេទសេវាកម្មដែលកើតឡើងដដែលៗ,2026-02-06 03:49:30.365043+00,2026-02-06 03:49:30.365043+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
627,5606f605-5841-46b0-897b-6e986e1caa06,admin.appointments.recurring.serviceName,km,ឈ្មោះសេវាកម្ម,2026-02-06 03:49:42.299377+00,2026-02-06 03:49:42.299377+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
628,2c484389-934e-4e52-95bd-7d5ab7021869,admin.appointments.recurring.services.aesthetic,en,Aesthetic follow-up,2026-02-06 03:49:55.396376+00,2026-02-06 03:49:55.396376+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
629,52334f5a-05c4-49f2-b1c6-ba75186b79e0,admin.appointments.recurring.services.dental,km,ការពិនិត្យធ្មេញ,2026-02-06 03:50:37.690265+00,2026-02-06 03:50:37.690265+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
630,801737ce-17e1-46e6-9717-237f932536d1,admin.appointments.recurring.services.orthodontic,en,Orthodontic checkup,2026-02-06 03:50:53.986244+00,2026-02-06 03:50:53.986244+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
631,d42e6513-73e0-4429-8cb5-0cf895251bd1,admin.appointments.recurring.services.warranty,km,ការធានា,2026-02-06 03:51:10.182777+00,2026-02-06 03:51:10.182777+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
632,0c7b37fc-db96-4403-a5e1-98ef92aa7300,admin.appointments.recurring.serviceType,vi,Loại dịch vụ,2026-02-06 03:51:23.020398+00,2026-02-06 03:51:23.020398+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
633,b567079c-73a3-4c6c-b0c3-93ad02f25fce,admin.appointments.recurring.startDate,vi,Ngày bắt đầu,2026-02-06 03:51:36.435089+00,2026-02-06 03:51:36.435089+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
634,02f125f2-fa18-45dd-980c-faec2b1a533f,admin.appointments.recurring.submit,en,Book Recurring Follow-up,2026-02-06 03:51:49.554971+00,2026-02-06 03:51:49.554971+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
635,43b53a21-9771-4c35-9fe1-dc27d2aa0bee,admin.appointments.recurring.year,en,Year,2026-02-06 03:52:01.463502+00,2026-02-06 03:52:01.463502+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
636,0a0a868b-7a61-49e5-9f7c-f55d691c1685,admin.appointments.doctorWeek.tempCustomer,en,Temp customer,2026-02-06 03:54:31.541475+00,2026-02-06 03:54:31.541475+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
637,d28a4da4-53a8-4caf-a760-d41244341e67,admin.appointments.doctorWeek.tempNoPatientRecord,en,No patient record yet,2026-02-06 03:54:49.283595+00,2026-02-06 03:54:49.283595+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
638,d9bf9cff-d9a7-4556-b84b-08bd931d91de,admin.appointments.doctorWeek.tempNoRecord,en,Temp schedule (no patient record),2026-02-06 03:55:11.830078+00,2026-02-06 03:55:11.830078+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
639,f18f43c5-15fa-413a-8a21-64fefe185583,admin.appointments.doctorWeek.thisWeek,en,This week,2026-02-06 04:01:00.613769+00,2026-02-06 04:01:00.613769+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
640,2a6818ac-fbf0-4417-a663-6a230c6d1513,admin.appointments.recurring.noMonthSelected,km,ជ្រើសរើសខែដើម្បីមើលបញ្ជីកាលបរិច្ឆេទ,2026-02-06 03:48:20.819598+00,2026-02-06 03:48:20.819598+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
641,096aeb73-475f-4008-b851-2aa730ca253a,admin.appointments.recurring.scheduledDates,en,Scheduled Dates,2026-02-06 03:48:33.84861+00,2026-02-06 03:48:33.84861+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
642,eaa317d0-f39c-4a96-8577-dc328075b7a3,admin.appointments.recurring.selectAtLeast1Month,vi,Chọn ít nhất 1 tháng,2026-02-06 03:49:02.112007+00,2026-02-06 03:49:02.112007+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
643,8ffbdbe4-8688-4f59-a8b4-cf2fdaaa3ed4,admin.appointments.recurring.selectMonths,km,ជ្រើសរើសខែបន្ទាប់,2026-02-06 03:49:16.208507+00,2026-02-06 03:49:16.208507+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
644,d73eca61-0147-425d-84da-5d8d94678db3,admin.appointments.recurring.selectServiceType,en,Select recurring service type,2026-02-06 03:49:30.360136+00,2026-02-06 03:49:30.360136+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
645,90931630-69d2-4c0f-a162-32eb5ea09850,admin.appointments.recurring.services.aesthetic,vi,Thẩm mỹ định kỳ,2026-02-06 03:49:55.405788+00,2026-02-06 03:49:55.405788+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
646,1de34577-cb26-4ba1-92a3-49cfb0b9714f,admin.appointments.recurring.services.checkup,en,Health checkup,2026-02-06 03:50:08.872896+00,2026-02-06 03:50:08.872896+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
647,633c399e-b0ff-4095-8be4-4dd769232a4f,admin.appointments.recurring.services.custom,en,Custom,2026-02-06 03:50:22.746302+00,2026-02-06 03:50:22.746302+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
648,253e1c89-5469-440e-882d-78966aa1a44b,admin.appointments.recurring.services.dental,en,Dental checkup,2026-02-06 03:50:37.688649+00,2026-02-06 03:50:37.688649+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
649,76021b24-977a-4b80-8df2-46d0d33311c2,admin.appointments.recurring.services.orthodontic,km,ការពិនិត្យធ្មេញ,2026-02-06 03:50:53.97563+00,2026-02-06 03:50:53.97563+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
650,8312927d-4915-4d35-96d6-6b646b0a0681,admin.appointments.recurring.services.warranty,vi,Bảo hành,2026-02-06 03:51:10.18337+00,2026-02-06 03:51:10.18337+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
651,bc83e877-afe4-4ecb-9894-0ed607ba3939,admin.appointments.recurring.startDate,en,Start Date,2026-02-06 03:51:36.431004+00,2026-02-06 03:51:36.431004+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
652,782be391-e79b-4239-b3c8-23d656d39c38,admin.appointments.recurring.submit,vi,Đặt lịch tái khám định kỳ,2026-02-06 03:51:49.54687+00,2026-02-06 03:51:49.54687+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
653,fa109c6a-b305-4aac-9b34-ac54f3112029,admin.appointments.recurring.year,vi,Năm,2026-02-06 03:52:01.448634+00,2026-02-06 03:52:01.448634+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
654,3e79c4fe-248c-471b-8150-3bf89dcd058b,admin.appointments.doctorWeek.tempCustomer,vi,Khách tạm,2026-02-06 03:54:31.959748+00,2026-02-06 03:54:31.959748+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
655,f8d974c2-e4d0-4481-b328-88e19e576fd9,admin.appointments.doctorWeek.tempNoPatientRecord,km,មិនទាន់មានកំណត់ត្រាអ្នកជំងឺនៅឡើយទេ,2026-02-06 03:54:49.28679+00,2026-02-06 03:54:49.28679+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
656,6621f14f-b01b-4f98-918a-b95640c62693,admin.appointments.doctorWeek.tempNoRecord,km,កាលវិភាគសីតុណ្ហភាព (មិនមានកំណត់ត្រាអ្នកជំងឺ),2026-02-06 03:55:11.81965+00,2026-02-06 03:55:11.81965+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
657,df5530ae-cc3c-407e-ae9d-0d8b3a2b3ef2,admin.appointments.recurring.noMonthSelected,en,Select months to see date list,2026-02-06 03:48:20.832601+00,2026-02-06 03:48:20.832601+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
658,f49be272-a384-47a1-b0e4-5585cf9f8841,admin.appointments.recurring.scheduledDates,km,កាលបរិច្ឆេទដែលបានគ្រោងទុក,2026-02-06 03:48:33.859257+00,2026-02-06 03:48:33.859257+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
659,2044e856-78cb-4e94-8aa8-5708c79eaee3,admin.appointments.recurring.selectAll,en,Select all,2026-02-06 03:48:47.152197+00,2026-02-06 03:48:47.152197+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
660,5578b55a-c8b5-429d-b07b-1a41f60412df,admin.appointments.recurring.selectAtLeast1Month,km,ជ្រើសរើសយ៉ាងហោចណាស់ 1 ខែ,2026-02-06 03:49:02.119067+00,2026-02-06 03:49:02.119067+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
661,8cd6ba0a-53f9-423a-82de-f2d23982890c,admin.appointments.recurring.selectMonths,en,Select follow-up months,2026-02-06 03:49:16.210871+00,2026-02-06 03:49:16.210871+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
662,72663a30-eb96-4454-b985-a0f7c9b69f53,admin.appointments.recurring.selectServiceType,vi,Chọn loại dịch vụ định kỳ,2026-02-06 03:49:30.361171+00,2026-02-06 03:49:30.361171+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
663,10733bb9-a9b5-40f9-8e8d-fae937b2514e,admin.appointments.recurring.serviceName,vi,Tên dịch vụ,2026-02-06 03:49:42.297977+00,2026-02-06 03:49:42.297977+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
664,47c20024-44de-4f8e-b3ab-0f35cbc20f97,admin.appointments.recurring.services.checkup,km,ការពិនិត្យសុខភាព,2026-02-06 03:50:08.874198+00,2026-02-06 03:50:08.874198+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
665,47e524b5-aaea-4c66-b248-b0ddde57b523,admin.appointments.recurring.services.custom,km,ផ្ទាល់ខ្លួន,2026-02-06 03:50:22.740846+00,2026-02-06 03:50:22.740846+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
666,f2bee1b3-35fc-4a92-8626-d0e93cbd84cb,admin.appointments.recurring.services.orthodontic,vi,Chỉnh nha định kỳ,2026-02-06 03:50:53.993254+00,2026-02-06 03:50:53.993254+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
667,75ad52f9-1c28-4154-9b5b-1182a6b06d02,admin.appointments.recurring.services.warranty,en,Warranty,2026-02-06 03:51:10.189271+00,2026-02-06 03:51:10.189271+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
668,e6e88650-343c-481b-93b2-95fa3de73eeb,admin.appointments.recurring.serviceType,en,Service Type,2026-02-06 03:51:23.009701+00,2026-02-06 03:51:23.009701+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
669,f7e7f64a-02b4-4a16-9c95-c6ae633f43e4,admin.appointments.recurring.submit,km,សៀវភៅបន្តបន្ទាប់ទៀត,2026-02-06 03:51:49.559101+00,2026-02-06 03:51:49.559101+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
670,491dcbec-f3b8-4f76-8db1-18139f075394,admin.appointments.recurring.year,km,ឆ្នាំ,2026-02-06 03:52:01.460456+00,2026-02-06 03:52:01.460456+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
671,fc24ad18-59c8-4af6-88a7-77ed623457e4,admin.appointments.doctorWeek.tempCustomer,km,អតិថិជនបណ្ដោះអាសន្ន,2026-02-06 03:54:31.534785+00,2026-02-06 03:54:31.534785+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
672,a2339c5a-fb3d-410b-bbbe-933b2bc97996,admin.appointments.doctorWeek.tempNoRecord,vi,Lịch tạm (chưa có hồ sơ),2026-02-06 03:55:11.821691+00,2026-02-06 03:55:11.821691+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
673,4efd7973-9f3d-4824-a39f-fdb5d1efe504,admin.appointments.doctorWeek.dropToReschedule,km,ទម្លាក់ទៅចន្លោះថ្មីដើម្បីរៀបចំកាលវិភាគឡើងវិញ,2026-02-06 03:58:02.720358+00,2026-02-06 03:58:02.720358+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
674,e306444a-eeb3-4dd5-91fb-b5dd9d9a6644,admin.appointments.doctorWeek.tempSchedule,km,បណ្ដោះអាសន្នកាលវិភាគ,2026-02-06 04:00:42.791775+00,2026-02-06 04:00:42.791775+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
675,b457f0c1-d73a-4ada-94d7-ae1644a46552,admin.appointments.recurring.selectAll,vi,Chọn tất cả,2026-02-06 03:48:47.165265+00,2026-02-06 03:48:47.165265+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
676,7ce14b16-f55e-4dff-867d-2789b4255dd7,admin.appointments.recurring.selectMonths,vi,Chọn các tháng tái khám,2026-02-06 03:49:16.204868+00,2026-02-06 03:49:16.204868+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
677,ba1b2664-a398-4006-afe5-4c58c31c5964,admin.appointments.recurring.serviceName,en,Service Name,2026-02-06 03:49:42.304835+00,2026-02-06 03:49:42.304835+00,,1c2593a7-1aad-457a-b536-9d568f49dd96
